customer_id,surname,credit_score,country,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,complain,satisfaction_score,card_type,point_earned
15794056,Johnston,668,France,Female,46,2,0.0,3,Yes,Not Active,89048.46,Yes,Complain,1,DIAMOND,943
15795149,Stevens,703,France,Male,28,2,81173.83,2,No,Active,162812.16,No,Not Complain,2,PLATINUM,388
15812009,Grant,662,Spain,Male,38,4,0.0,2,Yes,Not Active,136259.65,No,Not Complain,5,GOLD,248
15651001,Tsao,725,Germany,Female,39,5,116803.8,1,Yes,Not Active,124052.97,No,Not Complain,2,GOLD,763
15813844,Barnes,703,France,Male,37,8,105961.68,2,No,Active,74158.8,No,Not Complain,1,DIAMOND,619
15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,Yes,Active,45071.09,Yes,Complain,2,SILVER,815
15576269,Madison,523,Spain,Male,34,7,0.0,2,Yes,Not Active,62030.06,No,Not Complain,4,DIAMOND,566
15797219,Ifesinachi,635,France,Female,40,10,123497.58,1,Yes,Not Active,131953.23,Yes,Complain,5,GOLD,774
15685500,Glazkov,772,Germany,Male,26,7,152400.51,2,Yes,Not Active,79414.0,No,Not Complain,1,PLATINUM,695
15599792,Dimauro,545,France,Female,26,1,0.0,2,Yes,Active,199638.56,No,Not Complain,5,PLATINUM,902
15657566,Wieck,634,Germany,Male,24,8,103097.85,1,Yes,Active,157577.29,No,Not Complain,2,GOLD,532
15772423,Liao,739,Germany,Male,54,8,126418.14,1,Yes,Not Active,134420.75,Yes,Complain,2,DIAMOND,718
15628112,Hughes,771,Germany,Female,36,5,77846.9,1,No,Not Active,99805.99,No,Not Complain,5,PLATINUM,895
15753754,Morrison,587,Spain,Female,34,1,0.0,2,Yes,Active,97932.68,No,Not Complain,4,DIAMOND,749
15793726,Matveyeva,681,France,Female,79,0,0.0,2,No,Active,170968.99,No,Not Complain,5,DIAMOND,333
15694717,Ku,544,Germany,Male,37,2,79731.91,1,Yes,Active,57558.95,No,Not Complain,4,DIAMOND,866
15665834,Cheatham,696,Spain,Male,28,8,0.0,1,No,Not Active,176713.47,No,Not Complain,3,SILVER,671
15765297,Yao,766,Spain,Male,41,0,0.0,2,No,Active,34283.23,No,Not Complain,4,GOLD,670
15636684,Kirkland,727,France,Male,34,10,0.0,2,Yes,Active,198637.34,No,Not Complain,4,GOLD,768
15592979,Rose,671,Germany,Female,34,6,37266.67,2,No,Not Active,156917.12,No,Not Complain,3,SILVER,565
15750803,Jess,693,France,Female,30,6,127992.25,1,Yes,Active,50457.2,No,Not Complain,1,SILVER,483
15607178,Welch,850,Germany,Male,38,3,54901.01,1,Yes,Active,140075.55,No,Not Complain,2,GOLD,926
15713853,Ifeajuna,732,Germany,Male,42,9,108748.08,2,Yes,Active,65323.11,No,Not Complain,1,DIAMOND,932
15673481,Morton,726,Spain,Female,48,6,99906.19,1,Yes,Not Active,64323.24,No,Not Complain,4,DIAMOND,901
15686776,Rossi,557,France,Female,32,6,184686.41,2,Yes,Not Active,14956.44,No,Not Complain,3,GOLD,299
15673693,Reppert,682,France,Female,26,0,110654.02,1,No,Active,111879.21,No,Not Complain,2,PLATINUM,899
15700696,Kang,738,Spain,Male,31,9,79019.8,1,Yes,Active,18606.23,No,Not Complain,4,PLATINUM,467
15813163,Ch'iu,531,Spain,Female,36,9,99240.51,1,Yes,Not Active,123137.01,No,Not Complain,1,PLATINUM,717
15653857,Wallis,498,France,Male,34,2,0.0,2,Yes,Active,148528.24,No,Not Complain,1,DIAMOND,549
15777076,Clark,651,France,Male,36,7,0.0,2,Yes,Not Active,13898.31,No,Not Complain,1,GOLD,545
15717398,Fielding,549,Spain,Female,39,7,0.0,1,No,Not Active,81259.25,Yes,Complain,2,GOLD,716
15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,Yes,Not Active,161051.75,No,Not Complain,2,SILVER,650
15787071,Dulhunty,650,Spain,Male,41,9,0.0,2,No,Active,191599.67,No,Not Complain,4,PLATINUM,693
15619955,Bevington,733,Germany,Male,34,3,100337.96,3,Yes,Not Active,48559.19,Yes,Complain,4,PLATINUM,759
15796505,Boyle,811,Germany,Female,34,1,149297.19,2,Yes,Active,186339.74,No,Not Complain,2,GOLD,946
15725166,Newton,707,France,Male,30,8,0.0,2,Yes,Not Active,33159.37,No,Not Complain,5,GOLD,402
15800116,Bowman,712,Germany,Male,28,4,145605.44,1,No,Active,93883.53,No,Not Complain,3,PLATINUM,465
15758685,Dubinina,706,Spain,Female,37,7,0.0,2,Yes,Active,110899.3,No,Not Complain,1,GOLD,799
15694456,Toscani,756,France,Male,62,3,0.0,1,Yes,Active,11199.04,Yes,Complain,3,SILVER,600
15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,Yes,Not Active,189992.97,No,Not Complain,2,PLATINUM,306
15683562,Allen,646,France,Male,35,6,84026.86,1,No,Active,164255.69,No,Not Complain,3,SILVER,635
15782210,K'ung,714,France,Male,46,1,0.0,1,Yes,Not Active,152167.79,Yes,Complain,2,PLATINUM,747
15668893,Wilsmore,782,France,Male,39,8,0.0,2,Yes,Active,33949.67,No,Not Complain,3,PLATINUM,424
15669169,Hargreaves,775,Spain,Male,29,10,0.0,2,Yes,Active,68143.93,No,Not Complain,2,DIAMOND,913
15643024,Huang,479,Germany,Male,35,4,138718.92,1,Yes,Active,47251.79,Yes,Complain,1,GOLD,751
15699389,Ch'ien,807,France,Male,42,7,118274.71,1,Yes,Active,25885.72,No,Not Complain,3,DIAMOND,899
15708608,Wallwork,799,France,Female,22,8,174185.98,2,No,Active,192633.85,No,Not Complain,3,PLATINUM,219
15626144,Chu,675,France,Male,40,7,113208.86,2,Yes,Not Active,34577.36,No,Not Complain,3,SILVER,587
15573112,Kang,602,Spain,Male,29,5,103907.28,1,Yes,Not Active,161229.84,No,Not Complain,2,SILVER,861
15790678,Davidson,475,France,Female,32,8,119023.28,1,Yes,Not Active,100816.29,No,Not Complain,1,PLATINUM,278
15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,Yes,Active,181694.44,No,Not Complain,1,PLATINUM,526
15697307,Nnachetam,588,Spain,Male,34,10,0.0,2,Yes,Not Active,79078.91,No,Not Complain,2,PLATINUM,632
15652266,Chidiebele,703,Germany,Male,42,9,63227.0,1,No,Active,137316.32,No,Not Complain,3,SILVER,301
15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,Yes,Not Active,194926.86,No,Not Complain,1,DIAMOND,806
15655774,Booth,583,France,Male,27,7,0.0,2,Yes,Not Active,51285.49,No,Not Complain,1,PLATINUM,250
15590241,Chuang,750,Spain,Female,34,9,112822.26,1,No,Not Active,150401.53,Yes,Complain,2,PLATINUM,563
15785819,Shao,681,France,Male,38,3,0.0,2,Yes,Active,112491.96,No,Not Complain,1,DIAMOND,861
15723654,Tsao,773,France,Male,25,2,135903.33,1,Yes,Not Active,73656.38,No,Not Complain,4,PLATINUM,790
15774510,Tien,714,France,Female,31,4,125169.26,1,Yes,Active,106636.89,No,Not Complain,3,PLATINUM,669
15684173,Chang,687,Spain,Female,44,7,0.0,3,Yes,Not Active,155853.52,Yes,Complain,2,SILVER,336
15650068,Johnson,511,France,Male,58,0,149117.31,1,Yes,Active,162599.51,No,Not Complain,1,GOLD,517
15811490,French,627,France,Male,33,5,0.0,2,Yes,Active,103737.82,No,Not Complain,4,PLATINUM,499
15803976,Efremov,694,France,Female,31,10,0.0,2,Yes,Not Active,160990.27,No,Not Complain,3,SILVER,673
15682541,Hartley,616,Spain,Female,36,6,132311.71,1,No,Not Active,15462.84,No,Not Complain,2,SILVER,268
15695699,Calabrese,687,France,Male,35,8,0.0,2,Yes,Not Active,10334.05,No,Not Complain,5,PLATINUM,809
15624188,Chiu,712,France,Female,33,6,0.0,2,Yes,Active,190686.16,No,Not Complain,5,GOLD,460
15812191,Brennan,553,France,Male,33,4,118082.89,1,No,Not Active,94440.45,No,Not Complain,4,SILVER,221
15636673,Onwuatuegwu,667,France,Male,31,1,119266.69,1,Yes,Active,28257.63,No,Not Complain,2,SILVER,730
15594898,Hewitt,731,France,Male,43,2,0.0,1,Yes,Active,170034.95,Yes,Complain,2,DIAMOND,777
15660211,Shih,629,Germany,Male,35,7,156847.29,2,Yes,Not Active,31824.29,No,Not Complain,4,SILVER,837
15773972,Balashov,614,France,Male,50,4,137104.47,1,Yes,Not Active,127166.49,Yes,Complain,1,DIAMOND,958
15746726,Doyle,438,Germany,Male,31,8,78398.69,1,Yes,Not Active,44937.01,No,Not Complain,4,PLATINUM,809
15712287,Pokrovskii,652,France,Female,80,4,0.0,2,Yes,Active,188603.07,No,Not Complain,1,GOLD,662
15702919,Collins,729,Germany,Male,30,6,63669.42,1,Yes,Not Active,145111.37,No,Not Complain,2,GOLD,484
15674398,Russo,642,France,Male,38,3,0.0,2,No,Not Active,171463.83,No,Not Complain,2,GOLD,737
15797960,Skinner,806,Germany,Female,59,0,135296.33,1,Yes,Not Active,182822.5,No,Not Complain,1,SILVER,486
15631868,Robertson,744,Spain,Male,36,2,153804.44,1,Yes,Active,87213.33,No,Not Complain,3,SILVER,252
15581539,Atkinson,474,Spain,Male,37,3,0.0,2,No,Not Active,57175.32,No,Not Complain,4,SILVER,275
15662736,Doyle,559,France,Male,49,2,147069.78,1,Yes,Not Active,120540.83,Yes,Complain,1,DIAMOND,245
15666252,Ritchie,706,Spain,Male,42,9,0.0,2,Yes,Active,28714.34,No,Not Complain,4,PLATINUM,361
15677512,McEncroe,628,Spain,Female,22,3,0.0,1,Yes,Not Active,85426.28,No,Not Complain,4,DIAMOND,483
15626114,Pearson,429,France,Male,24,4,95741.75,1,Yes,Not Active,46170.75,No,Not Complain,2,GOLD,352
15810834,Gordon,525,Spain,Female,57,2,145965.33,1,Yes,Active,64448.36,No,Not Complain,5,PLATINUM,337
15678910,Ts'ai,680,France,Female,30,8,141441.75,1,Yes,Active,16278.97,No,Not Complain,1,SILVER,597
15694408,Lung,749,France,Male,40,1,139290.41,1,Yes,Not Active,182855.42,Yes,Complain,1,SILVER,381
15585215,Yuan,763,France,Female,31,4,0.0,2,No,Not Active,50404.72,No,Not Complain,3,PLATINUM,668
15682757,Pardey,734,France,Male,30,3,0.0,2,Yes,Not Active,107640.25,No,Not Complain,4,DIAMOND,245
15736601,Tai,716,France,Male,35,4,144428.87,1,Yes,Not Active,134132.65,No,Not Complain,2,PLATINUM,495
15601848,Scott,594,France,Male,35,2,0.0,2,Yes,Not Active,103480.69,No,Not Complain,4,DIAMOND,378
15736008,Hunter,644,France,Female,46,9,95441.27,1,Yes,Not Active,108761.05,Yes,Complain,1,SILVER,568
15669064,Mazzanti,671,Germany,Male,35,1,144848.74,1,Yes,Active,179012.3,No,Not Complain,5,PLATINUM,731
15624528,L?,664,Germany,Male,26,7,116244.14,2,Yes,Active,95145.14,No,Not Complain,2,GOLD,837
15598493,Beach,656,France,Male,50,7,0.0,2,No,Active,72143.44,No,Not Complain,1,GOLD,829
15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,Yes,Not Active,19162.89,No,Not Complain,3,DIAMOND,230
15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,No,Active,144680.18,No,Not Complain,4,DIAMOND,919
15728669,Knowles,584,Germany,Female,30,8,112013.81,1,Yes,Not Active,177772.03,Yes,Complain,4,PLATINUM,641
15742668,Day,626,Spain,Female,37,6,108269.37,1,Yes,Not Active,5597.94,No,Not Complain,2,DIAMOND,457
15697441,Hsueh,485,France,Male,29,7,182123.79,1,Yes,Not Active,116828.51,Yes,Complain,4,GOLD,583
15740476,Tsao,659,Germany,Female,32,3,150923.74,2,No,Active,174652.51,No,Not Complain,2,PLATINUM,849
15648064,Kennedy,649,France,Male,33,2,0.0,2,Yes,Not Active,2010.98,No,Not Complain,3,DIAMOND,720
15636624,Nwabugwu,805,Spain,Female,39,5,165272.13,1,Yes,Not Active,14109.85,Yes,Complain,3,SILVER,317
15807923,Young,716,Germany,Female,39,10,115301.31,1,Yes,Not Active,43527.4,Yes,Complain,5,DIAMOND,465
15745844,Kerr,642,Germany,Female,40,6,129502.49,2,No,Active,86099.23,Yes,Complain,4,GOLD,269
15786170,Tien,659,France,Male,31,4,118342.26,1,No,Not Active,161574.19,No,Not Complain,3,SILVER,391
15681081,Marrero,545,Spain,Female,47,5,0.0,2,Yes,Active,38970.14,No,Not Complain,4,PLATINUM,373
15684484,White,543,France,Male,22,8,0.0,2,No,Not Active,127587.22,No,Not Complain,3,PLATINUM,251
15785869,Pisano,718,France,Female,25,7,0.0,2,Yes,Not Active,30380.12,No,Not Complain,2,PLATINUM,237
15763859,Brown,840,France,Female,43,7,0.0,2,Yes,Not Active,90908.95,No,Not Complain,2,SILVER,645
15658935,Freeman,630,Germany,Female,34,9,106937.05,2,Yes,Not Active,138275.01,No,Not Complain,3,SILVER,624
15747358,Russell,643,Germany,Male,59,3,170331.37,1,Yes,Active,32171.79,No,Not Complain,5,PLATINUM,838
15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,Yes,Active,126143.23,No,Not Complain,4,GOLD,224
15576256,Yusupova,582,France,Male,39,5,0.0,2,Yes,Active,129892.93,No,Not Complain,4,DIAMOND,343
15659420,Foley,659,Spain,Male,32,3,107594.11,2,Yes,Active,102416.84,No,Not Complain,3,DIAMOND,683
15593365,Shih,762,Spain,Male,39,2,81273.13,1,Yes,Active,18719.67,No,Not Complain,5,GOLD,929
15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,Yes,Not Active,61936.22,No,Not Complain,4,PLATINUM,234
15812007,Power,670,Spain,Male,25,6,0.0,2,Yes,Active,78358.94,No,Not Complain,3,DIAMOND,723
15625461,Amos,613,France,Female,45,1,187841.99,2,Yes,Active,147224.27,No,Not Complain,1,PLATINUM,482
15739438,Reed,539,France,Male,30,0,0.0,2,Yes,Not Active,160979.66,No,Not Complain,4,DIAMOND,231
15611759,Simmons,850,Spain,Female,57,8,126776.3,2,Yes,Active,132298.49,No,Not Complain,3,GOLD,244
15661629,Ricci,522,Spain,Male,34,9,126436.29,1,Yes,Not Active,174248.52,Yes,Complain,3,GOLD,973
15633950,Yen,737,France,Male,41,1,101960.74,1,Yes,Active,123547.28,No,Not Complain,5,SILVER,463
15592386,Campbell,520,France,Male,58,3,0.0,2,No,Active,32790.02,No,Not Complain,5,DIAMOND,253
15803716,West,706,Spain,Male,28,3,0.0,2,No,Active,181543.67,No,Not Complain,3,SILVER,241
15696674,Robinson,643,Germany,Female,45,2,150842.93,1,No,Active,2319.96,Yes,Complain,5,PLATINUM,537
15706365,Bianchi,648,France,Female,50,9,102535.57,1,Yes,Active,189543.19,No,Not Complain,5,DIAMOND,332
15745088,Chen,443,Germany,Female,29,9,99027.61,2,Yes,Not Active,10940.4,No,Not Complain,5,PLATINUM,390
15676715,Madukaego,640,France,Male,68,9,0.0,2,Yes,Active,199493.38,No,Not Complain,4,PLATINUM,763
15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,Yes,Active,188193.25,No,Not Complain,4,GOLD,240
15633537,Nolan,540,Germany,Female,42,9,87271.41,2,Yes,Not Active,172572.64,No,Not Complain,1,PLATINUM,978
15594720,Scott,460,Germany,Female,35,8,102742.91,2,Yes,Active,189339.6,No,Not Complain,5,DIAMOND,366
15684042,Blair,636,Germany,Male,34,2,40105.51,2,No,Active,53512.16,No,Not Complain,3,DIAMOND,356
15583303,Monaldo,593,France,Female,29,2,152265.43,1,Yes,Not Active,34004.44,No,Not Complain,1,SILVER,907
15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,Yes,Active,10598.29,No,Not Complain,3,SILVER,687
15774696,Cole,640,Germany,Female,75,1,106307.91,2,No,Active,113428.77,No,Not Complain,2,PLATINUM,703
15694506,Briggs,611,Germany,Male,31,0,107884.81,2,Yes,Active,183487.98,No,Not Complain,2,DIAMOND,388
15688074,Gregory,802,Germany,Male,31,1,125013.72,1,Yes,Active,187658.09,No,Not Complain,2,DIAMOND,579
15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,Yes,Active,172459.39,No,Not Complain,2,GOLD,793
15758449,Angelo,769,France,Female,39,8,0.0,1,No,Active,21016.0,No,Not Complain,3,GOLD,828
15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,Yes,Active,122381.02,Yes,Complain,2,GOLD,291
15667871,Kerr,572,Spain,Male,35,4,152390.26,1,Yes,Not Active,128123.66,No,Not Complain,4,GOLD,951
15677371,Ko,629,Spain,Female,30,2,34013.63,1,Yes,Not Active,19570.63,No,Not Complain,2,DIAMOND,952
15629677,Distefano,687,Spain,Female,39,2,0.0,3,No,Not Active,188150.6,Yes,Complain,2,GOLD,616
15713578,Farrell,483,France,Female,50,9,0.0,2,Yes,Active,111020.24,No,Not Complain,5,SILVER,706
15591509,Milano,690,France,Male,36,7,101583.11,2,Yes,Not Active,123775.15,No,Not Complain,2,DIAMOND,423
15568240,Ting,492,Germany,Female,30,10,77168.87,2,No,Active,146700.22,No,Not Complain,5,GOLD,552
15622993,Boyd,709,Germany,Male,28,8,124695.72,2,Yes,Not Active,145251.35,No,Not Complain,3,DIAMOND,665
15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,Yes,Not Active,82463.69,No,Not Complain,3,PLATINUM,351
15720910,Black,560,France,Female,66,9,0.0,1,Yes,Active,15928.49,No,Not Complain,3,DIAMOND,906
15721181,Oliver,611,Spain,Male,46,6,0.0,2,Yes,Not Active,45886.33,No,Not Complain,4,DIAMOND,406
15776433,Greco,730,Spain,Male,62,2,0.0,2,Yes,Active,186489.95,No,Not Complain,4,GOLD,594
15748936,Whitehead,709,Spain,Female,45,2,0.0,2,No,Active,162922.65,No,Not Complain,1,PLATINUM,815
15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,Yes,Not Active,9262.77,No,Not Complain,2,PLATINUM,458
15685226,Morrison,712,Germany,Female,29,7,147199.07,1,Yes,Active,84932.4,No,Not Complain,3,SILVER,886
15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,Yes,Active,71557.12,No,Not Complain,3,SILVER,833
15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,Yes,Not Active,77405.95,Yes,Complain,4,GOLD,932
15684548,Demidov,556,Spain,Male,38,8,0.0,2,No,Not Active,417.41,Yes,Complain,3,GOLD,632
15620505,Celis,594,Spain,Female,24,0,97378.54,1,Yes,Active,71405.17,No,Not Complain,2,DIAMOND,431
15807432,Cheng,645,Germany,Female,37,2,136925.09,2,No,Active,153400.24,No,Not Complain,3,PLATINUM,739
15584766,Knight,557,France,Male,33,3,54503.55,1,Yes,Active,371.05,No,Not Complain,5,SILVER,362
15612187,Morin,547,Germany,Male,32,8,155726.85,1,Yes,Not Active,67789.99,No,Not Complain,2,SILVER,309
15762218,Mills,701,France,Female,39,9,0.0,2,No,Active,145894.9,No,Not Complain,2,GOLD,513
15646372,Outhwaite,616,France,Female,66,1,135842.41,1,Yes,Not Active,183840.51,Yes,Complain,2,DIAMOND,302
15690452,Tung,605,France,Male,52,1,63349.75,1,Yes,Not Active,108887.44,No,Not Complain,2,DIAMOND,437
15747795,Pai,593,Germany,Female,38,4,129499.42,1,Yes,Active,154071.27,No,Not Complain,5,SILVER,337
15781589,Carpenter,751,Spain,Male,52,8,0.0,2,No,Active,179291.85,No,Not Complain,5,SILVER,629
15732674,Fennell,443,Spain,Male,36,6,70438.01,2,No,Active,56937.43,No,Not Complain,4,GOLD,858
15642291,Fontaine,685,France,Male,23,8,0.0,2,Yes,Active,112239.03,No,Not Complain,2,SILVER,543
15692761,Pratt,718,France,Male,36,9,0.0,1,Yes,Not Active,45909.87,No,Not Complain,1,DIAMOND,939
15578045,Mitchell,538,Spain,Female,49,9,141434.04,1,No,Not Active,173779.25,Yes,Complain,5,GOLD,797
15745354,Franklin,611,Spain,Female,37,4,0.0,2,Yes,Not Active,125696.26,No,Not Complain,4,SILVER,629
15701376,K'ung,668,Germany,Male,37,10,152958.29,2,Yes,Active,159585.61,No,Not Complain,2,SILVER,743
15691625,Ko,537,Germany,Female,41,3,138306.34,1,Yes,Not Active,106761.47,No,Not Complain,5,DIAMOND,767
15566594,McKenzie,709,Spain,Male,23,10,0.0,2,No,Not Active,129590.18,No,Not Complain,2,SILVER,246
15760431,Pino,850,France,Male,38,1,0.0,2,Yes,Active,80006.65,No,Not Complain,2,PLATINUM,480
15686302,Fisk,745,Spain,Female,31,3,124328.84,1,Yes,Active,140451.52,No,Not Complain,5,GOLD,924
15801559,Chiang,693,Germany,Female,41,9,181461.48,3,Yes,Active,187929.43,Yes,Complain,3,GOLD,430
15810432,Moseley,795,Spain,Male,35,8,0.0,2,Yes,Not Active,167155.36,No,Not Complain,2,DIAMOND,708
15809616,Hsiung,626,Spain,Male,26,8,0.0,2,No,Not Active,191420.71,No,Not Complain,4,PLATINUM,701
15720559,Heath,487,Germany,Female,61,5,110368.03,1,No,Not Active,11384.45,Yes,Complain,2,DIAMOND,982
15695632,Dellucci,556,France,Female,39,9,89588.35,1,Yes,Active,94898.1,No,Not Complain,1,DIAMOND,827
15659843,Li,643,France,Female,46,6,0.0,2,No,Not Active,106781.59,No,Not Complain,4,DIAMOND,597
15615624,De Salis,605,France,Female,28,6,0.0,2,No,Not Active,159508.52,No,Not Complain,1,DIAMOND,468
15810418,T'ang,756,Germany,Female,60,3,115924.89,1,Yes,Not Active,93524.19,Yes,Complain,3,DIAMOND,523
15716186,Richardson,586,France,Female,38,2,0.0,2,Yes,Not Active,87168.46,No,Not Complain,2,SILVER,650
15674551,Fitch,535,Germany,Male,40,7,111756.5,1,Yes,Not Active,8128.32,Yes,Complain,2,GOLD,567
15622834,Stevenson,678,France,Female,35,4,0.0,1,Yes,Not Active,125518.32,No,Not Complain,1,DIAMOND,749
15566111,Estes,596,France,Male,39,9,0.0,1,Yes,Not Active,48963.59,No,Not Complain,3,PLATINUM,390
15784597,Lattimore,648,France,Male,26,9,162923.85,1,Yes,Not Active,98368.24,No,Not Complain,5,GOLD,922
15652883,Chung,492,Germany,Male,39,10,124576.65,2,Yes,Not Active,148584.61,No,Not Complain,5,GOLD,560
15806964,Utz,702,France,Male,45,0,80793.58,1,Yes,Active,27474.81,No,Not Complain,2,DIAMOND,994
15576313,Wei,486,Germany,Female,40,9,71340.09,1,Yes,Not Active,76192.21,No,Not Complain,4,PLATINUM,530
15806467,Boyle,568,Germany,Male,40,1,99282.63,1,No,Not Active,134600.94,Yes,Complain,2,SILVER,818
15597602,Nwachinemelu,619,Germany,Male,57,3,137946.39,1,Yes,Active,72467.99,Yes,Complain,5,PLATINUM,367
15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,No,Active,199645.45,No,Not Complain,4,DIAMOND,393
15705521,Pisani,548,Germany,Female,33,0,101084.36,1,Yes,Not Active,42749.85,No,Not Complain,5,DIAMOND,860
15595039,Manna,545,Germany,Female,37,8,114754.08,1,Yes,Not Active,136050.44,Yes,Complain,5,GOLD,958
15799384,Collier,683,France,Male,33,8,0.0,1,No,Not Active,73564.44,No,Not Complain,4,PLATINUM,576
15581197,Ricci,762,France,Female,51,3,99286.98,1,No,Active,85578.63,No,Not Complain,5,SILVER,887
15693737,Carr,627,Germany,Female,30,4,79871.02,2,Yes,Not Active,129826.89,No,Not Complain,4,DIAMOND,396
15624623,Hs?,516,France,Male,35,10,104088.59,2,No,Not Active,119666.0,No,Not Complain,1,GOLD,565
15783501,Findlay,800,France,Female,38,2,168190.33,2,Yes,Not Active,68052.08,No,Not Complain,3,SILVER,874
15690134,Hughes,464,Germany,Female,42,3,85679.25,1,Yes,Active,164104.74,No,Not Complain,3,SILVER,665
15782735,Chukwuemeka,626,France,Female,35,3,0.0,1,No,Not Active,80190.36,No,Not Complain,5,SILVER,680
15611088,Genovese,790,France,Female,31,9,0.0,2,Yes,Not Active,84126.75,No,Not Complain,1,DIAMOND,319
15672145,Swift,534,France,Female,34,7,121551.58,2,Yes,Active,70179.0,No,Not Complain,3,SILVER,351
15732628,Ugoji,745,France,Male,46,2,122220.19,1,Yes,Active,118024.1,No,Not Complain,3,DIAMOND,781
15787470,Parkinson,553,Spain,Male,47,3,116528.15,1,No,Not Active,145704.19,Yes,Complain,2,DIAMOND,918
15803406,Ross,748,France,Female,26,1,77780.29,1,No,Active,183049.41,No,Not Complain,3,GOLD,340
15730460,Oleary,722,France,Male,37,2,0.0,1,No,Not Active,120906.83,No,Not Complain,4,GOLD,625
15644572,Turnbull,501,France,Male,40,4,125832.2,1,Yes,Active,100433.83,No,Not Complain,3,DIAMOND,923
15694860,Uspensky,675,France,Female,38,6,68065.8,1,No,Not Active,138777.0,Yes,Complain,5,PLATINUM,543
15658169,Cook,778,Spain,Female,47,6,127299.34,2,Yes,Not Active,124694.99,No,Not Complain,2,GOLD,859
15794396,Newbold,494,Germany,Female,38,7,174937.64,1,Yes,Not Active,40084.32,No,Not Complain,5,GOLD,794
15785798,Uchechukwu,850,France,Male,40,9,0.0,2,No,Active,119232.33,No,Not Complain,2,GOLD,241
15710825,Ch'en,592,Spain,Male,31,7,110071.1,1,No,Not Active,43921.36,No,Not Complain,3,GOLD,702
15668444,He,590,Spain,Female,44,3,139432.37,1,Yes,Not Active,62222.81,No,Not Complain,4,PLATINUM,816
15726631,Hilton,758,France,Female,39,6,127357.76,1,No,Active,56577.0,No,Not Complain,4,SILVER,404
